time_step,time_stamp,robot_pos_x,robot_pos_y,robot_orien_x,robot_orien_y,robot_orien_z,robot_orien_w,robot_twist_x,robot_twist_y,robot_twist_z,vel_x,vel_y,vel_w,network_delay,c_total_tx_mbps,c_total_rx_mbps,c_total_mbps,c_tx_retires,c_retransmits,c_tx_retires_cal,c_retransmits_cal,c_rssi,c_lqi,c_rssi_status,c_total_tx_mbps2,c_total_rx_mbps2,c_total_mbps2,c_rssi2,c_lqi2,c_rssi_status2,s_total_tx_mbps,s_total_rx_mbps,s_total_mbps,s_tx_retires,s_retransmits,s_rssi,s_lqi,s_tx_retires_cal,s_retransmits_cal,s_rssi_status,s_total_tx_mbps2,s_total_rx_mbps2,s_total_mbps2,s_tx_retires2,s_retransmits2,s_tx_retires2_cal,s_retransmits2_cal,s_rssi2,s_lqi2,s_rssi_status2
61072,1.61781126563622E+018,7.386434,1.132938,0,0,-0.435467,0.900205,0.452048,-2,-0.066846,0.5,0,0,141.882004,6.414136,0.178432,6.592568,16982,76817,0,0,-45,65,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8552,4078,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61076,1.61781126571701E+018,7.408949,1.104366,0,0,-0.438057,0.898947,0.439254,-2,-0.071035,0.5,0,0,141.882004,6.414136,0.178432,6.592568,16982,76817,0,0,-45,65,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8552,4078,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61078,1.61781126575598E+018,7.420319,1.089816,0,0,-0.439155,0.898411,0.471239,-2,-0.069115,0.5,0,0,141.882004,6.414136,0.178432,6.592568,16982,76817,0,0,-42,68,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8552,4078,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61079,1.61781126577689E+018,7.426004,1.082513,0,0,-0.439861,0.898066,0.46271,-2,-0.078889,0.5,0,0,141.882004,6.414136,0.178432,6.592568,16982,76817,0,0,-42,68,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8552,4078,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61080,1.61781126579684E+018,7.431468,1.075472,0,0,-0.440801,0.897605,0.445651,-2,-0.07278,0.5,0,0,141.882004,6.414136,0.178432,6.592568,16982,76817,0,0,-42,68,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8552,4078,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61081,1.61781126581683E+018,7.437022,1.068283,0,0,-0.441271,0.897374,0.45418,-2,-0.05236,0.5,0,0,141.882004,6.414136,0.178432,6.592568,16982,76817,0,0,-42,68,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8552,4078,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61082,1.61781126583687E+018,7.44275,1.060853,0,0,-0.441662,0.897181,0.469106,-2,-0.044157,0.5,0,0,141.882004,6.414136,0.178432,6.592568,16982,76817,0,0,-42,68,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8552,4078,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61085,1.61781126589576E+018,7.45945,1.039103,0,0,-0.443228,0.896409,0.449916,-2,-0.06929,0.5,0,0,141.882004,6.414136,0.178432,6.592568,16982,76817,0,0,-42,68,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8552,4078,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61089,1.61781126597655E+018,7.481593,1.009974,0,0,-0.446042,0.895012,0.441387,-2,-0.062832,0.5,0,0,141.882004,6.414136,0.178432,6.592568,16982,76817,0,0,-43,67,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8552,4078,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61091,1.61781126601676E+018,7.492652,0.995293,0,0,-0.446822,0.894623,0.471239,-2,-0.037176,0.5,0,0,141.882004,6.414136,0.178432,6.592568,16982,76817,0,0,-43,67,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8552,4078,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61092,1.61781126603551E+018,7.498237,0.98786,0,0,-0.447057,0.894506,0.464842,-2,-0.033161,0.5,0,0,141.882004,6.414136,0.178432,6.592568,16982,76817,0,0,-41,69,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8552,4078,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61093,1.61781126605548E+018,7.503689,0.980595,0,0,-0.447369,0.89435,0.45418,-2,-0.039794,0.5,0,0,141.882004,6.414136,0.178432,6.592568,16982,76817,0,0,-41,69,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8552,4078,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61094,1.61781126607542E+018,7.50906,0.973429,0,0,-0.447837,0.894115,0.447783,-2,-0.052883,0.5,0,0,141.882004,6.414136,0.178432,6.592568,16982,76817,0,0,-41,69,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8552,4078,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61095,1.61781126609543E+018,7.514654,0.965949,0,0,-0.448383,0.893841,0.466974,-2,-0.064752,0.5,0,0,141.882004,6.414136,0.178432,6.592568,17058,76828,76,11,-41,69,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8552,4078,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61098,1.61781126615624E+018,7.531011,0.943941,0,0,-0.450176,0.89294,0.45418,-2,-0.047647,0.5,0,0,141.882004,6.414136,0.178432,6.592568,17058,76828,0,0,-44,66,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8552,4078,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61102,1.61781126623512E+018,7.552659,0.9146,0,0,-0.451578,0.892231,0.456313,-2,-0.042761,0.5,0,0,34.603001,6.414136,0.178432,6.592568,17058,76828,0,0,-44,66,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8552,4078,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61104,1.61781126627605E+018,7.563762,0.899474,0,0,-0.452668,0.891679,0.469106,-2,-0.051138,0.5,0,0,34.603001,6.414136,0.178432,6.592568,17058,76828,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8552,4078,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61105,1.61781126629597E+018,7.569073,0.89221,0,0,-0.453057,0.891481,0.449916,-2,-0.041713,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17058,76828,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8552,4078,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61106,1.61781126631611E+018,7.574377,0.884941,0,0,-0.453368,0.891323,0.449916,-2,-0.038746,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17058,76828,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8552,4078,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61107,1.61781126633588E+018,7.579877,0.877393,0,0,-0.453679,0.891165,0.466974,-2,-0.03927,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17058,76828,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8552,4078,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61108,1.61781126635491E+018,7.585297,0.869944,0,0,-0.45399,0.891007,0.460577,-2,-0.03351,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17058,76828,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8560,4079,-54,56,8,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61110,1.61781126639487E+018,7.595997,0.85521,0,0,-0.454457,0.890769,0.452048,-2,-0.032114,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17058,76828,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8560,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61112,1.61781126643577E+018,7.606952,0.840081,0,0,-0.455234,0.890372,0.466974,-2,-0.037525,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17058,76828,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8560,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61115,1.61781126649462E+018,7.622794,0.818118,0,0,-0.456244,0.889855,0.456313,-2,-0.050091,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17058,76828,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8560,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61119,1.61781126657577E+018,7.644413,0.787965,0,0,-0.458107,0.888897,0.458445,-2,-0.067021,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17058,76828,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8560,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61121,1.61781126661542E+018,7.655215,0.772779,0,0,-0.459502,0.888177,0.473371,-2,-0.081507,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17058,76828,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8560,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61122,1.61781126663542E+018,7.660586,0.76519,0,0,-0.460045,0.887896,0.464842,-2,-0.068068,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17058,76828,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8560,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61123,1.6178112666543E+018,7.665677,0.757979,0,0,-0.46051,0.887655,0.441387,-2,-0.052011,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17058,76828,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.206,5.925112,6.131112,8560,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61125,1.61781126669433E+018,7.676109,0.743157,0,0,-0.461129,0.887333,0.456313,-2,-0.031067,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17058,76828,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8560,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61127,1.61781126673527E+018,7.686891,0.7278,0,0,-0.461826,0.886971,0.469106,-2,-0.047647,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17058,76828,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8560,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61129,1.6178112667751E+018,7.697423,0.712736,0,0,-0.4626,0.886567,0.456313,-2,-0.04311,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17058,76828,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8560,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61132,1.6178112668341E+018,7.713215,0.690059,0,0,-0.463451,0.886123,0.458445,-2,-0.032289,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17058,76828,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8560,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61134,1.61781126687395E+018,7.723745,0.674889,0,0,-0.46376,0.885961,0.46271,-2,-0.012217,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17058,76828,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8560,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61135,1.61781126689493E+018,7.729018,0.667284,0,0,-0.463837,0.88592,0.46271,-2,-0.00384,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17058,76828,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8560,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61136,1.61781126691514E+018,7.734315,0.659644,0,0,-0.463837,0.88592,0.464842,-2,0.004712,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17058,76828,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8560,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61137,1.61781126693485E+018,7.739636,0.651968,0,0,-0.46376,0.885961,0.466974,-2,0.001047,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17058,76828,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8560,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61138,1.61781126695486E+018,7.744861,0.644434,0,0,-0.463837,0.88592,0.458445,-2,-0.009599,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17058,76828,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8560,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61140,1.61781126699377E+018,7.755158,0.62957,0,0,-0.464301,0.885677,0.45418,-2,-0.031241,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17058,76828,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8560,4079,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61142,1.61781126703468E+018,7.765925,0.613995,0,0,-0.46461,0.885515,0.471239,-2,-0.00733,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17058,76828,0,0,-44,66,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8560,4079,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61144,1.61781126707479E+018,7.776368,0.598869,0,0,-0.464842,0.885394,0.464842,-2,-0.010996,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17141,76828,83,0,-44,66,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8560,4079,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61147,1.61781126713352E+018,7.792036,0.576157,0,0,-0.464842,0.885394,0.45418,-2,-0.003142,0.5,0,0,34.603001,8.126328,0.206904,8.333232,17141,76828,0,0,-44,66,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8560,4079,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61151,1.61781126721439E+018,7.812989,0.545745,0,0,-0.465615,0.884988,0.471239,-2,-0.019373,0.5,0,0,9.447,8.126328,0.206904,8.333232,17141,76828,0,0,-44,66,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8560,4079,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61153,1.61781126725327E+018,7.823541,0.530384,0,0,-0.466078,0.884744,0.46271,-2,-0.022689,0.5,0,0,9.447,8.126328,0.206904,8.333232,17141,76828,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8560,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61154,1.61781126727325E+018,7.828678,0.522892,0,0,-0.466078,0.884744,0.45418,-2,-0.001047,0.5,0,0,9.447,8.126328,0.206904,8.333232,17141,76828,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8560,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61155,1.61781126729333E+018,7.833984,0.515155,0,0,-0.466078,0.884744,0.469106,-2,-0.002967,0.5,0,0,9.447,8.126328,0.206904,8.333232,17141,76828,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8560,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61156,1.61781126731331E+018,7.839242,0.507487,0,0,-0.466309,0.884622,0.464842,-2,-0.023387,0.5,0,0,9.447,8.126328,0.206904,8.333232,17141,76828,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8560,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61159,1.617811267374E+018,7.854704,0.484892,0,0,-0.467004,0.884255,0.452048,-2,-0.024958,0.5,0,0,9.447,12.135336,0.21344,12.348776,17141,76828,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8560,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61161,1.61781126741306E+018,7.865471,0.46911,0,0,-0.467544,0.88397,0.4819,-2,-0.036128,0.5,0,0,9.447,12.135336,0.21344,12.348776,17141,76828,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8573,4079,-54,56,13,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61162,1.61781126743292E+018,7.870752,0.461355,0,0,-0.467853,0.883806,0.469106,-2,-0.038397,0.5,0,0,9.447,12.135336,0.21344,12.348776,17141,76828,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8573,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61164,1.61781126747285E+018,7.880961,0.446328,0,0,-0.468547,0.883439,0.452048,-2,-0.045029,0.5,0,0,9.447,12.135336,0.21344,12.348776,17141,76828,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8573,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61165,1.61781126749288E+018,7.886151,0.438666,0,0,-0.468932,0.883234,0.46271,-2,-0.045902,0.5,0,0,9.447,12.135336,0.21344,12.348776,17141,76828,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8573,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61166,1.61781126751371E+018,7.891431,0.430859,0,0,-0.469472,0.882948,0.471239,-2,-0.041888,0.5,0,0,9.447,12.135336,0.21344,12.348776,17141,76828,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8573,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61168,1.61781126755289E+018,7.901847,0.415406,0,0,-0.470088,0.88262,0.458445,-2,-0.038397,0.5,0,0,9.447,12.135336,0.21344,12.348776,17141,76828,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8573,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61170,1.61781126759257E+018,7.912096,0.400148,0,0,-0.471089,0.882086,0.464842,-2,-0.058119,0.5,0,0,9.447,12.135336,0.21344,12.348776,17141,76828,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8573,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61172,1.61781126763264E+018,7.922574,0.384479,0,0,-0.471782,0.881715,0.471239,-2,-0.043982,0.5,0,0,9.447,12.135336,0.21344,12.348776,17141,76828,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8573,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61174,1.61781126767252E+018,7.932759,0.369178,0,0,-0.473012,0.881056,0.452048,-2,-0.052883,0.5,0,0,9.447,12.135336,0.21344,12.348776,17141,76828,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.239024,9.656352,9.895376,8573,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61177,1.61781126773237E+018,7.948346,0.34564,0,0,-0.473473,0.880808,0.473371,-2,-0.010821,0.5,0,0,9.447,12.135336,0.21344,12.348776,17141,76828,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.259416,13.075896,13.335312,8573,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
61179,1.6178112677724E+018,7.958366,0.330485,0,0,-0.473781,0.880643,0.449916,-2,-0.017802,0.5,0,0,9.447,12.135336,0.21344,12.348776,17141,76828,0,0,-44,66,1,-2,-2,-2,-2,-2,-2,0.259416,13.075896,13.335312,8573,4079,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
