time_step,time_stamp,robot_pos_x,robot_pos_y,robot_orien_x,robot_orien_y,robot_orien_z,robot_orien_w,robot_twist_x,robot_twist_y,robot_twist_z,vel_x,vel_y,vel_w,network_delay,c_total_tx_mbps,c_total_rx_mbps,c_total_mbps,c_tx_retires,c_retransmits,c_tx_retires_cal,c_retransmits_cal,c_rssi,c_lqi,c_rssi_status,c_total_tx_mbps2,c_total_rx_mbps2,c_total_mbps2,c_rssi2,c_lqi2,c_rssi_status2,s_total_tx_mbps,s_total_rx_mbps,s_total_mbps,s_tx_retires,s_retransmits,s_tx_retires_cal,s_retransmits_cal,s_rssi,s_lqi,s_rssi_status,s_total_tx_mbps2,s_total_rx_mbps2,s_total_mbps2,s_tx_retires2,s_retransmits2,s_tx_retires2_cal,s_retransmits2_cal,s_rssi2,s_lqi2,s_rssi_status2
76108,1.61781170967711E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.000873,0,0,0,57.275002,17.996592,0.223712,18.220304,5675,78487,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.272456,19.234112,19.506568,1597,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76109,1.61781170969711E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.001745,0,0,0,57.275002,17.996592,0.223712,18.220304,5675,78487,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.272456,19.234112,19.506568,1597,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76110,1.61781170971711E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.002618,0,0,0,57.275002,17.996592,0.223712,18.220304,5675,78487,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.272456,19.234112,19.506568,1597,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76112,1.61781170975699E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.001222,0,0,0,57.275002,17.996592,0.223712,18.220304,5675,78487,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.272456,19.234112,19.506568,1597,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76114,1.61781170979696E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.000524,0,0,0,57.275002,17.996592,0.223712,18.220304,5675,78487,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.272456,19.234112,19.506568,1597,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76116,1.61781170983694E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.001745,0,0,0,57.275002,17.996592,0.223712,18.220304,5675,78487,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.272456,19.234112,19.506568,1597,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76118,1.61781170987691E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.001047,0,0,0,57.275002,17.996592,0.223712,18.220304,5675,78487,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.272456,19.234112,19.506568,1597,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76119,1.61781170989683E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.000524,0,0,0,57.275002,17.996592,0.223712,18.220304,5675,78487,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.272456,19.234112,19.506568,1597,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76121,1.61781170993672E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.000524,0,0,0,57.275002,17.996592,0.223712,18.220304,5675,78487,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.272456,19.234112,19.506568,1597,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76123,1.61781170997669E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.002269,0,0,0,57.275002,17.996592,0.223712,18.220304,5675,78487,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.272456,19.234112,19.506568,1597,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76124,1.61781170999667E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.001047,0,0,0,57.275002,17.996592,0.223712,18.220304,5675,78487,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.272456,19.234112,19.506568,1597,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76125,1.61781171001656E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.002094,0,0,0,57.275002,17.996592,0.223712,18.220304,5675,78487,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.272456,19.234112,19.506568,1597,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76126,1.61781171003654E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.00192,0,0,0,57.275002,17.996592,0.223712,18.220304,5675,78487,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.272456,19.234112,19.506568,1597,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76127,1.61781171005652E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.000349,0,0,0,57.275002,17.996592,0.223712,18.220304,5675,78487,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.272456,19.234112,19.506568,1597,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76128,1.61781171007648E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.000349,0,0,0,57.275002,17.210728,0.219744,17.430472,5675,78487,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.272456,19.234112,19.506568,1597,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76129,1.61781171009645E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.001047,0,0,0,57.275002,17.210728,0.219744,17.430472,5675,78487,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.272456,19.234112,19.506568,1597,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76131,1.61781171013637E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.000349,0,0,0,57.275002,17.210728,0.219744,17.430472,5683,78509,8,22,-48,62,1,-2,-2,-2,-2,-2,-2,0.272456,19.234112,19.506568,1597,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76134,1.61781171019632E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.001222,0,0,0,57.275002,17.210728,0.219744,17.430472,5683,78509,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.272456,19.234112,19.506568,1597,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76136,1.61781171023625E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.001047,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.272456,19.234112,19.506568,1597,4149,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76137,1.61781171025617E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.001571,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.272456,19.234112,19.506568,1597,4149,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76138,1.61781171027618E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.002618,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1597,4149,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76140,1.61781171031605E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1597,4149,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76142,1.61781171035602E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.000524,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1597,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76144,1.61781171039589E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.000524,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,3,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76146,1.61781171043585E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.002618,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76149,1.61781171049584E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.002443,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76151,1.61781171053575E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.000698,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76152,1.61781171055568E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.000175,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76153,1.61781171057571E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.000349,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76155,1.6178117106155E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.001222,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76157,1.61781171065549E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.000175,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76159,1.61781171069541E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.000349,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76160,1.61781171071543E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.001222,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76161,1.6178117107353E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.001396,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76163,1.61781171077526E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76166,1.61781171083513E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.001222,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76168,1.61781171087504E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.000873,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76169,1.617811710895E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.002793,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76170,1.61781171091498E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.00192,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76172,1.61781171095489E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.001047,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76174,1.61781171099487E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.001222,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-45,65,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76176,1.61781171103468E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.000175,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-45,65,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76178,1.6178117110748E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.000873,0,0,0,58.584999,17.210728,0.219744,17.430472,5683,78509,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76181,1.61781171113458E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.00192,0,0,0,58.584999,15.30044,0.24496,15.5454,5683,78527,0,18,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76183,1.61781171117467E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.001047,0,0,0,58.584999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76184,1.61781171119453E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.000873,0,0,0,58.584999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76185,1.61781171121442E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.001222,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76187,1.61781171125446E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.002618,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.24948,16.436672,16.686152,1600,4149,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76189,1.61781171129431E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.001222,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1600,4149,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76190,1.61781171131437E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.001047,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1600,4149,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76191,1.61781171133431E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1600,4149,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76192,1.61781171135434E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.001396,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1600,4149,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76193,1.61781171137428E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.001047,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1600,4149,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76195,1.61781171141411E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.000349,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,5,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76196,1.61781171143407E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76198,1.61781171147402E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.000698,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76200,1.617811711514E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.002269,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76201,1.6178117115339E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.001222,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76202,1.61781171155386E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.000698,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76204,1.61781171159388E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.000175,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76206,1.61781171163369E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.000175,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76208,1.61781171167369E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.002618,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76210,1.61781171171354E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.002094,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76212,1.61781171175355E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.000349,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76215,1.61781171181337E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.000873,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76217,1.61781171185333E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.000698,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76218,1.61781171187327E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.001047,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76219,1.61781171189321E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.000175,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76221,1.61781171193322E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.00192,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76222,1.61781171195313E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.001571,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76223,1.61781171197306E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.000873,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76225,1.61781171201304E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.001571,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76227,1.6178117120529E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.001396,0,0,0,19.580999,15.30044,0.24496,15.5454,5683,78527,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76229,1.61781171209296E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.002793,0,0,0,19.580999,15.30044,0.24496,15.5454,5686,78531,3,4,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76232,1.61781171215272E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.001222,0,0,0,19.580999,15.30044,0.24496,15.5454,5686,78531,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76234,1.61781171219267E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,-0.002443,0,0,0,19.580999,15.30044,0.24496,15.5454,5686,78531,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76235,1.61781171221259E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.000175,0,0,0,19.580999,15.30044,0.24496,15.5454,5686,78531,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
76236,1.61781171223254E+018,-0.691607,1.777236,0,0,-0.026962,0.999636,0,-2,0.001222,0,0,0,19.580999,15.30044,0.24496,15.5454,5686,78531,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.290408,16.578456,16.868864,1605,4149,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
